our_game_id,our_player_id,our_shot_x,our_shot_y,our_distance,our_angle,our_xg,our_is_goal,our_is_rebound,our_is_slot_shot,our_has_pass,mp_shotID,mp_game_id,mp_xCord,mp_yCord,mp_shotDistance,mp_shotAngle,mp_xGoal,mp_goal,mp_shotRebound,mp_shotRush,mp_lastEventCategory,match_distance,xg_difference,xg_ratio
2025020209,8477416,66.0,1.0,23.021728866442675,2.489552921999156,0.0949999988079071,False,False,0,False,17633,20209,66,1,23.0217288664,2.489552922,0.0110325,0,0,0,GIVE,0.0,0.0839674988079071,8.610922167043471
2025020210,8481725,46.0,-15.0,45.5411901469428,19.230672375661285,0.0949999988079071,False,False,0,False,17700,20210,46,-15,45.5411901469,-19.2306723757,0.0230671,0,0,0,BLOCK,0.0,0.0719328988079071,4.1184196889902545
2025020210,8481542,34.0,5.0,55.22680508593631,5.194428907734806,0.0949999988079071,False,False,0,False,17702,20210,34,5,55.2268050859,5.19442890773,0.0126247,0,0,0,HIT,0.0,0.0823752988079071,7.524931191070449
2025020210,8484471,82.0,17.0,18.384776310850235,67.61986494804043,0.0949999988079071,False,False,0,False,17704,20210,82,17,18.3847763109,67.619864948,0.0451628,0,0,0,FAC,0.0,0.0498371988079071,2.103501085138811
2025020210,8482762,55.0,6.0,34.52535300326414,10.007979801441335,0.0949999988079071,False,True,0,True,17705,20210,55,6,34.5253530033,10.0079798014,0.160765,0,1,0,SHOT,0.0,-0.06576500119209289,0.5909246341424259
2025020210,8482078,81.0,-25.0,26.248809496813376,72.25532837494306,0.0850245282053947,False,False,0,False,17707,20210,81,-25,26.2488094968,-72.2553283749,0.0242179,0,0,0,MISS,0.0,0.0608066282053947,3.5108134150935753
2025020210,8476925,17.0,28.0,77.25283166331187,21.25050550713324,0.0580101683735847,False,False,0,False,17710,20210,17,28,77.2528316633,21.2505055071,0.0170249,0,0,0,FAC,0.0,0.040985268373584696,3.4073720476234635
2025020210,8481725,12.0,0.0,77.0,0.0,0.0937101766467094,False,False,0,False,17715,20210,12,0,77.0,0.0,0.0101421,0,0,0,MISS,0.0,0.0835680766467094,9.239721226048788
2025020210,8481607,29.0,15.0,61.84658438426491,14.03624346792648,0.0949999988079071,False,False,0,False,17717,20210,29,15,61.8465843843,14.0362434679,0.0134781,0,0,0,FAC,0.0,0.08152189880790711,7.048471135242141
2025020210,8477429,65.0,-6.0,24.73863375370596,14.03624346792648,0.0949999988079071,False,False,0,False,17718,20210,65,-6,24.7386337537,-14.0362434679,0.141121,0,0,0,BLOCK,0.0,-0.04612100119209289,0.6731811623210373
2025020210,8482078,60.0,15.0,32.64965543462902,27.34987578006988,0.0949999988079071,False,False,0,False,17719,20210,60,15,32.6496554346,27.3498757801,0.0776877,0,0,0,GIVE,0.0,0.017312298807907106,1.2228447850548685
2025020210,8479992,61.0,20.0,34.40930106817051,35.53767779197438,0.0949999988079071,False,False,0,False,17722,20210,61,20,34.4093010682,35.537677792,0.046332,0,0,0,MISS,0.0,0.048667998807907106,2.0504186913560196
2025020210,8477946,49.0,-32.0,51.22499389946279,38.65980825409009,0.0949999988079071,False,False,0,False,17725,20210,49,-32,51.2249938995,-38.6598082541,0.0122822,0,0,0,HIT,0.0,0.08271779880790711,7.734770546637175
2025020211,8481754,74.0,2.0,15.132745950421556,7.594643368591445,0.0949999988079071,False,False,0,False,17790,20211,74,2,15.1327459504,7.59464336859,0.21921,0,0,0,FAC,0.0,-0.12421000119209288,0.43337438441634557
2025020211,8483445,61.0,1.0,28.0178514522438,2.045408488887228,0.0949999988079071,True,False,0,False,17795,20211,61,1,28.0178514522,2.04540848889,0.0899607,1,0,0,HIT,0.0,0.0050392988079071,1.0560166695891329
2025020211,8482803,40.0,39.0,62.62587324740471,38.51692630710277,0.0570887587964534,False,False,0,False,17796,20211,40,39,62.6258732474,38.5169263071,0.00566566,0,0,0,FAC,0.0,0.0514230987964534,10.076276867382335
2025020211,8476885,70.0,-33.0,38.07886552931954,60.06848815949221,0.0831171348690986,False,False,0,False,17798,20211,70,-33,38.0788655293,-60.0684881595,0.0354792,0,0,0,GIVE,0.0,0.04763793486909859,2.3427003672320286
2025020211,8478873,68.0,13.0,24.698178070456937,31.759480084812797,0.0949999988079071,False,False,0,False,17799,20211,68,13,24.6981780705,31.7594800848,0.143076,0,0,0,MISS,0.0,-0.048076001192092904,0.6639827700516306
2025020211,8482803,61.0,40.0,48.82622246293481,55.00797980144134,0.0443263612687587,False,False,0,False,17802,20211,61,40,48.8262224629,55.0079798014,0.0104597,0,0,0,HIT,0.0,0.033866661268758695,4.237823385829297
2025020211,8481605,28.0,-23.0,65.19202405202648,20.65891006330749,0.0774373859167099,False,False,0,False,17806,20211,28,-23,65.192024052,-20.6589100633,0.027032,0,0,0,BLOCK,0.0,0.0504053859167099,2.864656182180745
2025020211,8484153,77.0,-7.0,13.892443989449804,30.256437163529263,0.0949999988079071,False,True,0,True,17807,20211,77,-7,13.8924439894,-30.2564371635,0.198121,0,1,0,SHOT,0.0,-0.10312100119209289,0.47950494297882157
2025020211,8482745,63.0,-29.0,38.948684188300895,48.12213046211571,0.0949999988079071,False,False,0,False,17808,20211,63,-29,38.9486841883,-48.1221304621,0.0490721,0,0,0,GIVE,0.0,0.045927898807907104,1.9359269077114512
2025020211,8482745,78.0,3.0,11.40175425099138,15.255118703057777,0.0949999988079071,False,False,0,False,17809,20211,78,3,11.401754251,15.2551187031,0.165711,0,0,0,FAC,0.0,-0.07071100119209289,0.5732872217771126
2025020211,8473986,71.0,-23.0,29.206163733020468,51.95295746817391,0.0949999988079071,False,False,0,False,17810,20211,71,-23,29.206163733,-51.9529574682,0.0605533,0,0,0,FAC,0.0,0.03444669880790711,1.5688657564147142
2025020211,8483445,66.0,-16.0,28.0178514522438,34.824489156956794,0.0949999988079071,True,False,0,False,17812,20211,66,-16,28.0178514522,-34.824489157,0.109109,1,0,0,FAC,0.0,-0.014109001192092893,0.8706889331577331
2025020211,8481563,34.0,-15.0,57.0087712549569,15.255118703057777,0.0949999988079071,False,False,0,False,17815,20211,34,-15,57.008771255,-15.2551187031,0.0171046,0,0,0,SHOT,0.0,0.0778953988079071,5.554061410843112
2025020211,8482178,40.0,-33.0,59.07622195096772,33.95905981967627,0.0672309771180152,False,False,0,False,17819,20211,40,-33,59.076221951,-33.9590598197,0.00662991,0,0,0,SHOT,0.0,0.0606010671180152,10.140556526108982
2025020212,8476460,68.0,13.0,24.698178070456937,31.759480084812797,0.0949999988079071,False,False,0,False,17876,20212,68,13,24.6981780705,31.7594800848,0.073608,0,0,0,GIVE,0.0,0.021391998807907098,1.290620568523898
2025020212,8484135,71.0,-13.0,22.20360331117452,35.83765295427829,0.0949999988079071,False,False,0,False,17879,20212,71,-13,22.2036033112,-35.8376529543,0.0669794,0,0,0,GIVE,0.0,0.02802059880790711,1.4183465185998547
2025020212,8477504,30.0,-2.0,59.033888572581766,1.9414863909143771,0.0949999988079071,False,False,0,False,17880,20212,30,-2,59.0338885726,-1.94148639091,0.0244253,0,0,0,MISS,0.0,0.07057469880790711,3.8894097025587038
2025020212,8476460,74.0,0.0,15.0,0.0,0.0949999988079071,False,False,0,False,17881,20212,74,0,15.0,0.0,0.141496,0,0,0,BLOCK,0.0,-0.046496001192092906,0.6713970628703787
2025020212,8476480,34.0,-25.0,60.41522986797286,24.443954780416536,0.0483841970562934,False,False,0,False,17883,20212,34,-25,60.415229868,-24.4439547804,0.0158955,0,0,0,FAC,0.0,0.0324886970562934,3.0438927404795946
2025020212,8480113,83.0,11.0,12.529964086141668,61.38954033403479,0.0949999988079071,False,True,0,True,17884,20212,83,11,12.5299640861,61.389540334,0.306107,0,1,0,SHOT,0.0,-0.2111070011920929,0.31034899171827857
2025020212,8480113,72.0,10.0,19.72308292331602,30.46554491945988,0.0949999988079071,False,False,0,False,17885,20212,72,10,19.7230829233,30.4655449195,0.046508,0,0,0,MISS,0.0,0.048491998807907104,2.042659301795543
2025020212,8476460,72.0,8.0,18.788294228055936,25.20112364547507,0.0949999988079071,False,False,0,False,17891,20212,72,8,18.7882942281,25.2011236455,0.0714579,0,0,0,FAC,0.0,0.0235420988079071,1.3294541094533578
2025020212,8473604,83.0,5.0,7.810249675906654,39.80557109226519,0.0949999988079071,False,False,0,False,17893,20212,83,5,7.81024967591,39.8055710923,0.0984478,0,0,0,FAC,0.0,-0.0034478011920928975,0.9649783825327443
