playerId,our_xG_total,our_xA_total,name,I_F_goals,I_F_assists,games_played,xG_to_goals_ratio,xA_to_assists_ratio,our_xG_per_game,our_xA_per_game,actual_goals_per_game,actual_assists_per_game
8477406,2.6048467233777037,0.0,Mattias Janmark,0.0,3.0,9,2.6048467233777037,0.0,0.28942741370863373,0.0,0.0,0.3333333333333333
8477407,4.355098047293721,0.0,Anthony Duclair,3.0,5.0,25,1.4516993490979069,0.0,0.17420392189174883,0.0,0.12,0.2
8477409,7.4159086393192375,0.0,Carter Verhaeghe,4.0,12.0,24,1.8539771598298094,0.0,0.30899619330496825,0.0,0.16666666666666666,0.5
8477416,7.097844189964231,0.0,Oliver Bjorkstrand,2.0,7.0,24,3.5489220949821156,0.0,0.2957435079151763,0.0,0.08333333333333333,0.2916666666666667
8477419,0.012978677637875,0.0,Mason Geertsen,0.0,0.0,5,0.012978677637875,0.0,0.0025957355275750002,0.0,0.0,0.0
8477425,6.747480132617055,0.0,Miles Wood,6.0,2.0,19,1.1245800221028424,0.0,0.35513053329563443,0.0,0.3157894736842105,0.10526315789473684
8477426,3.192452045157551,0.0,Nick Paul,1.0,2.0,5,3.192452045157551,0.0,0.6384904090315102,0.0,0.2,0.4
8477429,5.935484814457593,0.0,Andrew Copp,1.0,8.0,25,5.935484814457593,0.0,0.23741939257830372,0.0,0.04,0.32
8477435,0.8113346109166728,0.0,Ryan Graves,1.0,0.0,9,0.8113346109166728,0.0,0.09014829010185253,0.0,0.1111111111111111,0.0
8477444,5.554157740436493,0.0,Andre Burakovsky,7.0,9.0,19,0.7934511057766418,0.0,0.2923240916019207,0.0,0.3684210526315789,0.47368421052631576
8477446,3.939764115028081,0.0,Michael McCarron,1.0,4.0,24,3.939764115028081,0.0,0.16415683812617005,0.0,0.041666666666666664,0.16666666666666666
8477447,4.972671682480718,0.0,Shea Theodore,3.0,11.0,24,1.6575572274935728,0.0,0.2071946534366966,0.0,0.125,0.4583333333333333
8477450,2.176641938276587,0.0,Jason Dickinson,2.0,2.0,11,1.0883209691382936,0.0,0.1978765398433261,0.0,0.18181818181818182,0.18181818181818182
8477451,6.8780068252235615,0.0,Ryan Hartman,4.0,4.0,21,1.7195017063058904,0.0,0.32752413453445534,0.0,0.19047619047619047,0.19047619047619047
8477454,1.604830960277467,0.0,Adam Erne,2.0,1.0,14,0.8024154801387335,0.0,0.11463078287696193,0.0,0.14285714285714285,0.07142857142857142
8477456,4.8189826607704145,0.0,J.T. Compher,4.0,5.0,25,1.2047456651926036,0.0,0.19275930643081657,0.0,0.16,0.2
8477463,0.09497191105037911,0.0,Steven Santini,0.0,1.0,5,0.09497191105037911,0.0,0.018994382210075822,0.0,0.0,0.2
8477476,13.156471479684111,0.0,Artturi Lehkonen,9.0,13.0,24,1.4618301644093457,0.0,0.5481863116535046,0.0,0.375,0.5416666666666666
8477478,4.543819599784909,0.0,William Carrier,1.0,4.0,18,4.543819599784909,0.0,0.25243442221027274,0.0,0.05555555555555555,0.2222222222222222
8477479,8.758904270827767,0.0,Tyler Bertuzzi,12.0,8.0,21,0.7299086892356472,0.0,0.417090679563227,0.0,0.5714285714285714,0.38095238095238093
8477488,0.5136113651096814,0.0,Brett Pesce,0.0,3.0,9,0.5136113651096814,0.0,0.05706792945663127,0.0,0.0,0.3333333333333333
8477492,13.615679766051462,0.0,Nathan MacKinnon,19.0,22.0,24,0.7166147245290243,0.0,0.5673199902521443,0.0,0.7916666666666666,0.9166666666666666
8477494,6.658263428136704,0.0,Jonathan Drouin,3.0,12.0,24,2.2194211427122346,0.0,0.2774276428390293,0.0,0.125,0.5
8477495,3.7077338723465756,0.0,Seth Jones,3.0,10.0,24,1.2359112907821919,0.0,0.15448891134777398,0.0,0.125,0.4166666666666667
8477496,4.237131716217843,0.0,Elias Lindholm,4.0,7.0,16,1.0592829290544608,0.0,0.2648207322636152,0.0,0.25,0.4375
8477497,7.399439734872427,0.0,Sean Monahan,3.0,8.0,25,2.4664799116241425,0.0,0.2959775893948971,0.0,0.12,0.32
8477498,3.105436280835415,0.0,Darnell Nurse,5.0,5.0,25,0.621087256167083,0.0,0.1242174512334166,0.0,0.2,0.2
8477500,14.355320821341586,0.0,Bo Horvat,14.0,11.0,25,1.0253800586672561,0.0,0.5742128328536634,0.0,0.56,0.44
8477501,7.639282083604482,0.0,Valeri Nichushkin,5.0,7.0,17,1.5278564167208963,0.0,0.4493695343296754,0.0,0.29411764705882354,0.4117647058823529
8477503,3.942646147217599,0.0,Max Domi,3.0,3.0,23,1.3142153824058662,0.0,0.171419397705113,0.0,0.13043478260869565,0.13043478260869565
8477504,3.356254129670557,0.0,Josh Morrissey,5.0,18.0,23,0.6712508259341113,0.0,0.14592409259437203,0.0,0.21739130434782608,0.782608695652174
8477505,5.498464081436394,0.0,Alexander Wennberg,5.0,8.0,25,1.0996928162872788,0.0,0.21993856325745575,0.0,0.2,0.32
8477506,1.3649291358888123,0.0,Ryan Pulock,0.0,10.0,25,1.3649291358888123,0.0,0.05459716543555249,0.0,0.0,0.4
8477507,2.5854776110500066,0.0,Nikita Zadorov,1.0,7.0,26,2.5854776110500066,0.0,0.0994414465788464,0.0,0.038461538461538464,0.2692307692307692
8477508,1.0877061625942581,0.0,Curtis Lazar,1.0,0.0,9,1.0877061625942581,0.0,0.1208562402882509,0.0,0.1111111111111111,0.0
8477511,6.577840088400986,0.0,Anthony Mantha,8.0,6.0,23,0.8222300110501233,0.0,0.285993047321782,0.0,0.34782608695652173,0.2608695652173913
8477527,2.006455834954976,0.0,Ross Johnston,1.0,4.0,23,2.006455834954976,0.0,0.08723721021543375,0.0,0.043478260869565216,0.17391304347826086
8477541,0.1989517845213408,0.0,Dakota Mermis,1.0,0.0,9,0.1989517845213408,0.0,0.022105753835704532,0.0,0.1111111111111111,0.0
8477573,3.8052110355347377,0.0,Nathan Walker,3.0,6.0,24,1.2684036785115793,0.0,0.15855045981394741,0.0,0.125,0.25
8477810,0.83167531294748,0.0,Joel Hanley,0.0,3.0,23,0.83167531294748,0.0,0.03615979621510783,0.0,0.0,0.13043478260869565
8477839,4.964279536157844,0.0,Conor Sheary,0.0,5.0,24,4.964279536157844,0.0,0.2068449806732435,0.0,0.0,0.20833333333333334
8477845,1.5489040878601361,0.0,Trevor van Riemsdyk,1.0,1.0,18,1.5489040878601361,0.0,0.0860502271033409,0.0,0.05555555555555555,0.05555555555555555
8477903,1.5260066166520108,0.0,Garnet Hathaway,0.0,0.0,23,1.5260066166520108,0.0,0.06634811376747873,0.0,0.0,0.0
8477919,1.5036798799410451,0.0,Frederick Gaudreau,0.0,2.0,10,1.5036798799410451,0.0,0.1503679879941045,0.0,0.0,0.2
8477932,2.7706781933084104,0.0,Aaron Ekblad,1.0,6.0,23,2.7706781933084104,0.0,0.12046426927427871,0.0,0.043478260869565216,0.2608695652173913
8477933,15.303314651362593,0.0,Sam Reinhart,13.0,10.0,24,1.1771780501048148,0.0,0.6376381104734413,0.0,0.5416666666666666,0.4166666666666667
8477934,10.363452150020743,0.0,Leon Draisaitl,14.0,15.0,25,0.7402465821443388,0.0,0.4145380860008297,0.0,0.56,0.6
8477935,9.69421779317781,0.0,Sam Bennett,6.0,6.0,24,1.6157029655296349,0.0,0.4039257413824087,0.0,0.25,0.25
8477938,0.9139993637800207,0.0,Haydn Fleury,0.0,0.0,15,0.9139993637800207,0.0,0.060933290918668045,0.0,0.0,0.0
8477939,5.848086892627176,0.0,William Nylander,11.0,20.0,20,0.5316442629661069,0.0,0.2924043446313588,0.0,0.55,1.0
8477940,7.108712189830834,0.0,Nikolaj Ehlers,4.0,11.0,24,1.7771780474577086,0.0,0.2961963412429514,0.0,0.16666666666666666,0.4583333333333333
8477942,10.987109231296921,0.0,Kevin Fiala,10.0,7.0,24,1.098710923129692,0.0,0.4577962179707051,0.0,0.4166666666666667,0.2916666666666667
8477946,14.037372794933612,0.0,Dylan Larkin,14.0,13.0,25,1.0026694853524007,0.0,0.5614949117973445,0.0,0.56,0.52
8477947,2.8006492406129824,0.0,Sonny Milano,3.0,2.0,14,0.9335497468709941,0.0,0.20004637432949873,0.0,0.21428571428571427,0.14285714285714285
8477948,2.933687174925578,0.0,Travis Sanheim,2.0,6.0,23,1.466843587462789,0.0,0.1275516163011121,0.0,0.08695652173913043,0.2608695652173913
8477949,11.861717327497894,0.0,Alex Tuch,8.0,13.0,24,1.4827146659372368,0.0,0.4942382219790789,0.0,0.3333333333333333,0.5416666666666666
8477950,2.1755807022564078,0.0,Tony DeAngelo,1.0,8.0,25,2.1755807022564078,0.0,0.08702322809025631,0.0,0.04,0.32
8477951,9.930096891708668,0.0,Nick Schmaltz,10.0,12.0,25,0.9930096891708668,0.0,0.39720387566834675,0.0,0.4,0.48
8477953,0.4971023378893731,0.0,Kasperi Kapanen,0.0,2.0,6,0.4971023378893731,0.0,0.08285038964822884,0.0,0.0,0.3333333333333333
8477955,2.861629053950308,0.0,Jared McCann,3.0,2.0,6,0.9538763513167693,0.0,0.47693817565838464,0.0,0.5,0.3333333333333333
8477956,8.133630388882006,0.0,David Pastrnak,11.0,18.0,25,0.7394209444438187,0.0,0.32534521555528023,0.0,0.44,0.72
8477960,8.628877623938019,0.0,Adrian Kempe,7.0,13.0,24,1.232696803419717,0.0,0.3595365676640841,0.0,0.2916666666666667,0.5416666666666666
8477964,7.329576172509403,0.0,Ivan Barbashev,8.0,12.0,24,0.9161970215636753,0.0,0.30539900718789176,0.0,0.3333333333333333,0.5
8477969,1.0309080276638252,0.0,Marcus Pettersson,1.0,4.0,25,1.0309080276638252,0.0,0.04123632110655301,0.0,0.04,0.16
8477986,4.147721555549647,0.0,Brandon Montour,5.0,8.0,19,0.8295443111099294,0.0,0.218301134502613,0.0,0.2631578947368421,0.42105263157894735
8477987,9.063328883610662,0.0,Ryan Donato,8.0,5.0,24,1.1329161104513328,0.0,0.3776387034837776,0.0,0.3333333333333333,0.20833333333333334
8477989,8.232679156120863,0.0,Christian Dvorak,6.0,9.0,23,1.3721131926868104,0.0,0.3579425720052549,0.0,0.2608695652173913,0.391304347826087
8477993,1.3352499520406123,0.0,Justin Kirkland,0.0,1.0,9,1.3352499520406123,0.0,0.14836110578229025,0.0,0.0,0.1111111111111111
8477996,2.1178477043285957,0.0,Juho Lammikko,0.0,0.0,12,2.1178477043285957,0.0,0.17648730869404963,0.0,0.0,0.0
8477998,4.090887410566209,0.0,Warren Foegele,4.0,0.0,18,1.0227218526415522,0.0,0.22727152280923382,0.0,0.2222222222222222,0.0
8478010,7.067594682332126,0.0,Brayden Point,3.0,8.0,21,2.3558648941107085,0.0,0.33655212773010124,0.0,0.14285714285714285,0.38095238095238093
8478013,1.0290054660290464,0.0,Jake Walman,3.0,7.0,17,0.34300182200968216,0.0,0.06052973329582626,0.0,0.17647058823529413,0.4117647058823529
8478020,5.560664481017736,0.0,Michael Amadio,6.0,4.0,24,0.926777413502956,0.0,0.231694353375739,0.0,0.25,0.16666666666666666
8478038,3.312800999730822,0.0,Devon Toews,0.0,7.0,24,3.312800999730822,0.0,0.13803337498878424,0.0,0.0,0.2916666666666667
8478042,6.06098801689222,0.0,Viktor Arvidsson,6.0,4.0,20,1.0101646694820368,0.0,0.303049400844611,0.0,0.3,0.2
8478043,0.4300414659082889,0.0,Sam Lafferty,1.0,0.0,10,0.4300414659082889,0.0,0.04300414659082889,0.0,0.1,0.0
8478046,1.7840623911470168,0.0,Danton Heinen,0.0,1.0,8,1.7840623911470168,0.0,0.2230077988933771,0.0,0.0,0.125
8478047,6.968173287343229,0.0,Michael Bunting,5.0,8.0,24,1.3936346574686458,0.0,0.2903405536393012,0.0,0.20833333333333334,0.3333333333333333
8478055,1.540127575397489,0.0,Gustav Forsling,1.0,11.0,24,1.540127575397489,0.0,0.06417198230822871,0.0,0.041666666666666664,0.4583333333333333
8478057,3.730003902688621,0.0,Dakota Joshua,2.0,3.0,23,1.8650019513443106,0.0,0.16217408272559222,0.0,0.08695652173913043,0.13043478260869565
8478062,0.047395675443112795,0.0,Dysin Mayo,0.0,0.0,1,0.047395675443112795,0.0,0.047395675443112795,0.0,0.0,0.0
8478104,1.0518990829586978,0.0,Sammy Blais,1.0,2.0,8,1.0518990829586978,0.0,0.13148738536983723,0.0,0.125,0.25
8478109,7.0484867785125935,0.0,Victor Olofsson,6.0,10.0,24,1.1747477964187656,0.0,0.2936869491046914,0.0,0.25,0.4166666666666667
8478133,4.21725388150662,0.0,Jake Evans,4.0,4.0,23,1.054313470376655,0.0,0.1833588644133313,0.0,0.17391304347826086,0.17391304347826086
8478136,1.9710225742310272,0.0,Jake Middleton,0.0,5.0,23,1.9710225742310272,0.0,0.08569663366221858,0.0,0.0,0.21739130434782608
8478173,0.7482532747089856,0.0,Hayden Hodgson,0.0,0.0,8,0.7482532747089856,0.0,0.0935316593386232,0.0,0.0,0.0
8478178,3.3945809272117877,0.0,Darren Raddysh,3.0,10.0,18,1.1315269757372626,0.0,0.18858782928954376,0.0,0.16666666666666666,0.5555555555555556
8478233,5.867903230711816,0.0,Andrew Mangiapane,4.0,4.0,25,1.466975807677954,0.0,0.23471612922847263,0.0,0.16,0.16
8478366,6.062441826798018,0.0,Frank Vatrano,2.0,1.0,24,3.031220913399009,0.0,0.25260174278325076,0.0,0.08333333333333333,0.041666666666666664
8478396,1.9472947036847437,0.0,Noah Hanifin,1.0,3.0,14,1.9472947036847437,0.0,0.13909247883462456,0.0,0.07142857142857142,0.21428571428571427
8478397,5.329953677486623,0.0,Rasmus Andersson,5.0,13.0,26,1.0659907354973246,0.0,0.20499821836487012,0.0,0.19230769230769232,0.5
8478398,9.797701624687756,0.0,Kyle Connor,11.0,17.0,23,0.8907001476988868,0.0,0.4259870271603372,0.0,0.4782608695652174,0.7391304347826086
8478399,0.9882161403074842,0.0,Jonas Siegenthaler,0.0,2.0,24,0.9882161403074842,0.0,0.04117567251281184,0.0,0.0,0.08333333333333333
8478401,7.868817568756636,0.0,Pavel Zacha,5.0,12.0,25,1.5737635137513273,0.0,0.31475270275026546,0.0,0.2,0.48
8478402,13.924706748221062,0.0,Connor McDavid,10.0,24.0,25,1.3924706748221063,0.0,0.5569882699288425,0.0,0.4,0.96
8478403,10.533974087331437,0.0,Jack Eichel,11.0,20.0,24,0.9576340079392215,0.0,0.4389155869721432,0.0,0.4583333333333333,0.8333333333333334
8478407,2.5262756301090086,0.0,Vince Dunn,4.0,9.0,23,0.6315689075272521,0.0,0.10983807087430472,0.0,0.17391304347826086,0.391304347826087
8478413,1.9955327063798893,0.0,Jordan Greenway,1.0,2.0,12,1.9955327063798893,0.0,0.16629439219832412,0.0,0.08333333333333333,0.16666666666666666
8478414,12.013274129480118,0.0,Timo Meier,8.0,12.0,24,1.5016592661850148,0.0,0.5005530887283383,0.0,0.3333333333333333,0.5
8478416,0.585858964361249,0.0,Erik Cernak,0.0,4.0,19,0.585858964361249,0.0,0.030834682334802577,0.0,0.0,0.21052631578947367
8478420,10.675483714789147,0.0,Mikko Rantanen,10.0,20.0,24,1.0675483714789147,0.0,0.4448118214495478,0.0,0.4166666666666667,0.8333333333333334
8478421,4.7859555082395655,0.0,A.J. Greer,6.0,4.0,24,0.7976592513732609,0.0,0.19941481284331522,0.0,0.25,0.16666666666666666
8478424,1.3675768850371235,0.0,Jansen Harkins,2.0,0.0,13,0.6837884425185617,0.0,0.10519822192593258,0.0,0.15384615384615385,0.0
8478427,10.482543582329521,0.0,Sebastian Aho,8.0,16.0,24,1.3103179477911902,0.0,0.43677264926373005,0.0,0.3333333333333333,0.6666666666666666
8478434,2.057446680031715,0.0,Keegan Kolesar,0.0,3.0,24,2.057446680031715,0.0,0.08572694500132146,0.0,0.0,0.125
8478438,5.423423689790067,0.0,Tommy Novak,2.0,7.0,23,2.7117118448950337,0.0,0.2358010299908725,0.0,0.08695652173913043,0.30434782608695654
8478439,6.813949753995981,0.0,Travis Konecny,5.0,12.0,23,1.3627899507991963,0.0,0.296258684956347,0.0,0.21739130434782608,0.5217391304347826
8478440,5.969940864481029,0.0,Dylan Strome,5.0,16.0,23,1.1939881728962058,0.0,0.2595626462817839,0.0,0.21739130434782608,0.6956521739130435
8478443,0.8582522142678481,0.0,Brandon Carlo,0.0,2.0,18,0.8582522142678481,0.0,0.04768067857043601,0.0,0.0,0.1111111111111111
8478444,8.817334132269021,0.0,Brock Boeser,9.0,7.0,23,0.9797037924743357,0.0,0.38336235357691395,0.0,0.391304347826087,0.30434782608695654
8478445,7.959364244714375,0.0,Mathew Barzal,7.0,11.0,24,1.1370520349591964,0.0,0.33164017686309893,0.0,0.2916666666666667,0.4583333333333333
8478449,10.274582960875701,0.0,Roope Hintz,8.0,12.0,20,1.2843228701094627,0.0,0.5137291480437851,0.0,0.4,0.6
8478450,0.9920860342681391,0.0,Parker Wotherspoon,2.0,7.0,23,0.49604301713406956,0.0,0.04313417540296257,0.0,0.08695652173913043,0.30434782608695654
8478452,0.23468936141580302,0.0,Caleb Jones,0.0,1.0,7,0.23468936141580302,0.0,0.033527051630829,0.0,0.0,0.14285714285714285
8478454,0.7519448893144716,0.0,Noah Juulsen,0.0,2.0,21,0.7519448893144716,0.0,0.03580689949116531,0.0,0.0,0.09523809523809523
8478458,8.078177467919883,0.0,Jack Roslovic,10.0,8.0,23,0.8078177467919883,0.0,0.3512251073008645,0.0,0.43478260869565216,0.34782608695652173
8478460,6.210510864853852,0.0,Zach Werenski,9.0,15.0,25,0.690056762761539,0.0,0.24842043459415408,0.0,0.36,0.6
8478462,4.288403734564779,0.0,Nicolas Roy,1.0,4.0,21,4.288403734564779,0.0,0.20420970164594188,0.0,0.047619047619047616,0.19047619047619047
8478463,9.011696507455778,0.0,Anthony Beauvillier,5.0,3.0,25,1.8023393014911555,0.0,0.3604678602982311,0.0,0.2,0.12
8478468,0.8208812088705586,0.0,Jeremy Lauzon,0.0,4.0,17,0.8208812088705586,0.0,0.04828712993356227,0.0,0.0,0.23529411764705882
8478469,1.577461919747291,0.0,Thomas Chabot,2.0,8.0,18,0.7887309598736455,0.0,0.08763677331929394,0.0,0.1111111111111111,0.4444444444444444
8478472,4.360782196745275,0.0,Mathieu Joseph,2.0,5.0,19,2.1803910983726373,0.0,0.2295148524602776,0.0,0.10526315789473684,0.2631578947368421
8478474,8.553873799974095,0.0,Lawson Crouse,4.0,5.0,25,2.138468449993524,0.0,0.3421549519989638,0.0,0.16,0.2
8478476,0.4670139597728842,0.0,Kyle Capobianco,0.0,3.0,10,0.4670139597728842,0.0,0.04670139597728842,0.0,0.0,0.3
8478483,6.578267733100798,0.0,Mitch Marner,4.0,19.0,24,1.6445669332751995,0.0,0.2740944888791999,0.0,0.16666666666666666,0.7916666666666666
8478493,9.24385204026475,0.0,Joel Eriksson Ek,4.0,12.0,25,2.3109630100661875,0.0,0.36975408161059,0.0,0.16,0.48
8478498,15.277016027830536,0.0,Jake DeBrusk,8.0,4.0,25,1.909627003478817,0.0,0.6110806411132215,0.0,0.32,0.16
8478500,3.39610126172192,0.0,Ivan Provorov,3.0,4.0,25,1.1320337539073067,0.0,0.1358440504688768,0.0,0.12,0.16
8478507,2.324775082059203,0.0,John Marino,1.0,12.0,25,2.324775082059203,0.0,0.09299100328236812,0.0,0.04,0.48
8478508,6.4525137702003095,0.0,Yakov Trenin,1.0,5.0,25,6.4525137702003095,0.0,0.25810055080801236,0.0,0.04,0.2
8478519,9.47494213399477,0.0,Anthony Cirelli,9.0,8.0,20,1.052771348221641,0.0,0.47374710669973846,0.0,0.45,0.4
8478542,6.795467353425916,0.0,Evan Rodrigues,7.0,6.0,24,0.9707810504894165,0.0,0.28314447305941315,0.0,0.2916666666666667,0.25
8478550,7.393385624978685,0.0,Artemi Panarin,8.0,18.0,26,0.9241732031223356,0.0,0.2843609855761033,0.0,0.3076923076923077,0.6923076923076923
8478569,1.3401225535199037,0.0,Noel Acciari,0.0,3.0,13,1.3401225535199037,0.0,0.10308635027076182,0.0,0.0,0.23076923076923078
8478831,3.4481602082960285,0.0,Kevin Stenlund,1.0,3.0,25,3.4481602082960285,0.0,0.13792640833184114,0.0,0.04,0.12
8478840,0.9304973450489326,0.0,Will Borgen,1.0,2.0,19,0.9304973450489326,0.0,0.04897354447625961,0.0,0.05263157894736842,0.10526315789473684
8478841,0.1974422950297592,0.0,Colton White,0.0,0.0,7,0.1974422950297592,0.0,0.028206042147108458,0.0,0.0,0.0
8478851,1.331725124269722,0.0,Alexandre Carrier,1.0,7.0,23,1.331725124269722,0.0,0.057901092359553125,0.0,0.043478260869565216,0.30434782608695654
8478854,1.2625305904075483,0.0,Ryan Shea,2.0,8.0,23,0.6312652952037742,0.0,0.05489263436554558,0.0,0.08695652173913043,0.34782608695652173
8478856,7.728972178418184,0.0,Conor Garland,6.0,9.0,21,1.288162029736364,0.0,0.3680462942103897,0.0,0.2857142857142857,0.42857142857142855
8478859,2.437517473008481,0.0,Niko Mikkola,0.0,4.0,24,2.437517473008481,0.0,0.10156322804202005,0.0,0.0,0.16666666666666666
8478864,12.183599513489746,0.0,Kirill Kaprizov,16.0,14.0,25,0.7614749695931091,0.0,0.4873439805395898,0.0,0.64,0.56
8478873,11.246281710453326,0.0,Troy Terry,7.0,20.0,24,1.6066116729219038,0.0,0.4685950712688886,0.0,0.2916666666666667,0.8333333333333334
8478874,5.3268784894607935,0.0,Adam Gaudette,6.0,1.0,21,0.887813081576799,0.0,0.253660880450514,0.0,0.2857142857142857,0.047619047619047616
8478882,2.0197171922773096,0.0,Vladislav Gavrikov,4.0,7.0,26,0.5049292980693274,0.0,0.07768143047220422,0.0,0.15384615384615385,0.2692307692307692
8478891,2.75012608617544,0.0,Mason Appleton,3.0,6.0,25,0.9167086953918133,0.0,0.1100050434470176,0.0,0.12,0.24
8478904,2.0042991144582616,0.0,Steven Lorentz,2.0,4.0,18,1.0021495572291308,0.0,0.11134995080323676,0.0,0.1111111111111111,0.2222222222222222
8478911,1.7891120999847747,0.0,Matt Roy,1.0,4.0,25,1.7891120999847747,0.0,0.07156448399939098,0.0,0.04,0.16
8478970,1.3611776297911984,0.0,Jalen Chatfield,0.0,4.0,17,1.3611776297911984,0.0,0.08006927234065873,0.0,0.0,0.23529411764705882
8478975,4.745397412683812,0.0,Mason Marchment,2.0,9.0,22,2.372698706341906,0.0,0.21569988239471874,0.0,0.09090909090909091,0.4090909090909091
8479022,3.277358258608727,0.0,Rodrigo Abols,1.0,0.0,18,3.277358258608727,0.0,0.18207545881159592,0.0,0.05555555555555555,0.0
8479026,0.6698238141834724,0.0,Philippe Myers,0.0,0.0,10,0.6698238141834724,0.0,0.06698238141834724,0.0,0.0,0.0
8479066,2.2602926157414895,0.0,Ryan Lomberg,0.0,1.0,24,2.2602926157414895,0.0,0.09417885898922873,0.0,0.0,0.041666666666666664
8479291,0.2752231061458586,0.0,Kevin Rooney,1.0,0.0,1,0.2752231061458586,0.0,0.2752231061458586,0.0,1.0,0.0
8479293,1.6390829265583295,0.0,Brandon Tanev,0.0,1.0,25,1.6390829265583295,0.0,0.06556331706233318,0.0,0.0,0.04
8479316,2.070423977449535,0.0,Luke Kunin,1.0,1.0,19,2.070423977449535,0.0,0.10896968302365974,0.0,0.05263157894736842,0.05263157894736842
8479318,11.728842915035779,0.0,Auston Matthews,9.0,6.0,19,1.3032047683373087,0.0,0.6173075218439884,0.0,0.47368421052631576,0.3157894736842105
8479323,2.2724356302060147,0.0,Adam Fox,3.0,22.0,26,0.7574785434020049,0.0,0.08740137039253902,0.0,0.11538461538461539,0.8461538461538461
8479324,1.6017935136333092,0.0,Ryan Lindgren,0.0,3.0,23,1.6017935136333092,0.0,0.06964319624492649,0.0,0.0,0.13043478260869565
8479325,1.9067111979238667,0.0,Charlie McAvoy,0.0,14.0,19,1.9067111979238667,0.0,0.10035322094336141,0.0,0.0,0.7368421052631579
8479336,0.2194051221013068,0.0,Carl Grundstrom,0.0,0.0,1,0.2194051221013068,0.0,0.2194051221013068,0.0,0.0,0.0
8479337,14.394160839729004,0.0,Alex DeBrincat,12.0,14.0,25,1.1995134033107504,0.0,0.5757664335891601,0.0,0.48,0.56
8479339,0.4781113900244232,0.0,Patrik Laine,0.0,1.0,5,0.4781113900244232,0.0,0.09562227800488464,0.0,0.0,0.2
8479343,10.306987393647427,0.0,Clayton Keller,8.0,13.0,25,1.2883734242059284,0.0,0.41227949574589706,0.0,0.32,0.52
8479345,7.646059878403314,0.0,Jakob Chychrun,10.0,13.0,25,0.7646059878403314,0.0,0.30584239513613254,0.0,0.4,0.52
8479351,6.07305077044293,0.0,Sam Steel,3.0,6.0,25,2.02435025681431,0.0,0.2429220308177172,0.0,0.12,0.24
8479353,4.854774685576556,0.0,Brett Howden,4.0,2.0,20,1.213693671394139,0.0,0.2427387342788278,0.0,0.2,0.1
8479359,4.923520257230846,0.0,Beck Malenstyn,2.0,2.0,23,2.461760128615423,0.0,0.2140660981404716,0.0,0.08695652173913043,0.08695652173913043
8479362,0.5771160172298548,0.0,Riley Tufte,1.0,0.0,4,0.5771160172298548,0.0,0.1442790043074637,0.0,0.25,0.0
8479365,4.755886887665836,0.0,Trent Frederic,2.0,0.0,25,2.377943443832918,0.0,0.19023547550663344,0.0,0.08,0.0
8479369,1.2619366578292073,0.0,Andrew Peeke,0.0,4.0,26,1.2619366578292073,0.0,0.04853602530112336,0.0,0.0,0.15384615384615385
8479370,1.9625884210690843,0.0,Tyson Jost,1.0,2.0,18,1.9625884210690843,0.0,0.10903269005939357,0.0,0.05555555555555555,0.1111111111111111
8479371,0.8437363496050222,0.0,Dante Fabbro,1.0,3.0,25,0.8437363496050222,0.0,0.033749453984200886,0.0,0.04,0.12
8479372,0.6368266819044939,0.0,Joshua Mahura,1.0,1.0,13,0.6368266819044939,0.0,0.04898666783880722,0.0,0.07692307692307693,0.07692307692307693
8479378,1.7822111854329672,0.0,Logan Stanley,3.0,6.0,23,0.5940703951443224,0.0,0.07748744284491162,0.0,0.13043478260869565,0.2608695652173913
8479383,0.1606485247611999,0.0,Boris Katchouk,0.0,0.0,3,0.1606485247611999,0.0,0.0535495082537333,0.0,0.0,0.0
8479385,8.31455505965277,0.0,Jordan Kyrou,7.0,7.0,24,1.1877935799503958,0.0,0.3464397941521988,0.0,0.2916666666666667,0.2916666666666667
8479390,3.3069239323958737,0.0,Taylor Raddysh,5.0,2.0,26,0.6613847864791748,0.0,0.12718938201522592,0.0,0.19230769230769232,0.07692307692307693
8479393,1.194744727574288,0.0,Noah Gregor,0.0,1.0,11,1.194744727574288,0.0,0.10861315705220799,0.0,0.0,0.09090909090909091
8479395,0.4580785455182188,0.0,Dennis Cholowski,0.0,1.0,10,0.4580785455182188,0.0,0.04580785455182188,0.0,0.0,0.1
8479398,0.6943712257780122,0.0,Samuel Girard,0.0,2.0,9,0.6943712257780122,0.0,0.07715235841977913,0.0,0.0,0.2222222222222222
8479400,0.958853370510041,0.0,Pierre-Luc Dubois,0.0,0.0,6,0.958853370510041,0.0,0.15980889508500684,0.0,0.0,0.0
8479402,0.4684114363044492,0.0,Jake Bean,1.0,1.0,13,0.4684114363044492,0.0,0.03603164894649609,0.0,0.07692307692307693,0.07692307692307693
8479407,6.9117614789865875,0.0,Jesper Bratt,5.0,17.0,24,1.3823522957973176,0.0,0.28799006162444113,0.0,0.20833333333333334,0.7083333333333334
8479410,2.926117080263789,0.0,Mikhail Sergachev,3.0,13.0,25,0.9753723600879297,0.0,0.11704468321055156,0.0,0.12,0.52
8479414,1.7279621808556833,0.0,Nathan Bastian,3.0,0.0,17,0.5759873936185611,0.0,0.10164483416798137,0.0,0.17647058823529413,0.0
8479420,11.470489350147538,0.0,Tage Thompson,12.0,9.0,24,0.9558741125122948,0.0,0.4779370562561474,0.0,0.5,0.375
