game_id,total_xg,total_goals,shot_count,total_xa,xg_to_goals_ratio,discrepancy
2024020740,3.6061320647131634,9,99,0,0.4006813405236848,5.393867935286837
2024020741,1.7230238853953765,4,83,0,0.43075597134884414,2.2769761146046235
2024020742,2.267294227611272,10,104,0,0.22672942276112723,7.732705772388728
2024020743,3.360758067457935,11,101,0,0.3055234606779941,7.639241932542065
2024020744,2.329968133009969,8,91,0,0.2912460166262461,5.670031866990032
2024020745,2.098453956190496,4,75,0,0.524613489047624,1.9015460438095042
2024020746,3.377483139280228,7,103,0,0.4824975913257469,3.622516860719772
2024020747,0.7726694531738749,7,84,0,0.1103813504534107,6.227330546826125
2024020748,1.7749396713916201,6,91,0,0.29582327856527,4.22506032860838
2025020001,5.527463363483545,5,82,0,1.105492672696709,0.5274633634835446
2025020002,6.074189017526802,3,79,0,2.024729672508934,3.074189017526802
2025020003,4.671426005661484,5,75,0,0.9342852011322968,0.328573994338516
2025020004,6.923180643236261,7,82,0,0.9890258061766087,0.07681935676373897
2025020005,6.169556617271151,4,98,0,1.5423891543177877,2.1695566172711507
2025020006,7.669141172431405,9,99,0,0.8521267969368228,1.330858827568595
2025020007,6.93899459566455,13,86,0,0.5337688150511192,6.06100540433545
2025020008,6.112689950037744,7,83,0,0.8732414214339634,0.8873100499622559
2025020009,4.941271555144335,4,98,0,1.2353178887860838,0.9412715551443354
2025020010,4.761390114668753,6,69,0,0.7935650191114588,1.2386098853312468
2025020011,5.050771172624078,9,84,0,0.5611967969582309,3.949228827375922
2025020012,5.11325298901647,3,83,0,1.70441766300549,2.1132529890164697
2025020013,8.35530967917293,7,90,0,1.1936156684532757,1.3553096791729295
2025020014,5.539889650419351,9,85,0,0.615543294491039,3.460110349580649
2025020015,5.6364283952862,5,74,0,1.1272856790572399,0.6364283952861998
2025020016,6.223555656149979,3,96,0,2.074518552049993,3.223555656149979
2025020017,7.062895681709048,9,85,0,0.7847661868565609,1.9371043182909524
2025020018,5.305962409358468,3,90,0,1.7686541364528228,2.305962409358468
2025020019,4.340701133944091,6,74,0,0.7234501889906818,1.6592988660559094
2025020020,5.436778421979394,7,82,0,0.776682631711342,1.563221578020606
2025020021,5.845200233394276,4,104,0,1.461300058348569,1.8452002333942756
2025020022,6.297023233491924,5,89,0,1.2594046466983848,1.2970232334919238
2025020023,6.803562298882749,6,84,0,1.1339270498137914,0.8035622988827491
2025020024,5.864318348467346,4,89,0,1.4660795871168364,1.8643183484673456
2025020025,5.588040791684758,9,84,0,0.6208934212983065,3.411959208315242
2025020026,6.032974517438558,8,72,0,0.7541218146798198,1.967025482561442
2025020027,5.2340549038490245,8,73,0,0.6542568629811281,2.7659450961509755
2025020028,7.392155467998233,6,94,0,1.2320259113330387,1.3921554679982329
2025020029,6.726201210170982,7,72,0,0.9608858871672831,0.2737987898290184
2025020030,9.095153154339638,7,101,0,1.299307593477091,2.095153154339638
2025020031,6.103018992173016,5,77,0,1.2206037984346032,1.1030189921730162
2025020032,6.229610207024959,5,69,0,1.2459220414049919,1.229610207024959
